id,Rows_Timeline Chart,Columns_Timeline Chart,Category,Date_Born,Full Name,Gender,Id,Is Recipient Active,Table Name_Award Only,Table Name_Birth Death,Born country,Date_Award,Date_Died,Date_Earliest,Date_End,First Name,Last Name,Motivation,Motivaton_Cleaned,Table Name,Age (Years) at Award,Decade_Born,Year,Born_Country_Latitude,Born_Country_Longitude,Born_Country_coordinates,continent
582,0,23124,Literature,Mar 1881,Roger Martin du Gard,Male,609,Deceased,Start,Start,France,Dec 1937,Aug 1958,Nov 1817,Aug 1958,Roger,Martin du Gard,"""for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>""",for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle 'Les Thibault',Start,56,1880,1937,46.227638,2.213749,"46.227638, 2.213749",Europe
583,0,27237,Literature,Jun 1892,Pearl Buck,Female,610,Deceased,Start,Start,USA,Dec 1938,Mar 1973,Nov 1817,Mar 1973,Pearl,Buck,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces""",for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces,Start,46,1890,1938,37.09024,-95.712891,"37.09024, -95.712891",North America
584,0,25858,Literature,Sep 1888,Frans Eemil Sillanpää,Male,613,Deceased,Start,Start,Russian Empire (now Finland),Dec 1939,Jun 1964,Nov 1817,Jun 1964,Frans Eemil,Sillanpää,"""for his deep understanding of his country's peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature""",for his deep understanding of his country's peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature,Start,51,1880,1939,61.92410999999999,25.748151,"61.92410999999999, 25.748151",Europe
585,0,20140,Literature,Jan 1873,Johannes V. Jensen,Male,614,Deceased,Start,Start,Denmark,Dec 1944,Nov 1950,Nov 1817,Nov 1950,Johannes V.,Jensen,"""for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold freshly creative style""",for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold freshly creative style,Start,71,1870,1944,56.26392,9.501785,"56.26392, 9.501785",Europe
586,0,26061,Literature,Apr 1889,Gabriela Mistral,Female,615,Deceased,Start,Start,Chile,Dec 1945,Jan 1957,Nov 1817,Jan 1957,Gabriela,Mistral,"""for her lyric poetry which inspired by powerful emotions has made her name a symbol of the idealistic aspirations of the entire Latin American world""",for her lyric poetry which inspired by powerful emotions has made her name a symbol of the idealistic aspirations of the entire Latin American world,Start,56,1880,1945,-35.675147,-71.542969,"-35.675147, -71.542969",South America
587,0,21764,Literature,Jul 1877,Hermann Hesse,Male,617,Deceased,Start,Start,Germany,Dec 1946,Aug 1962,Nov 1817,Aug 1962,Hermann,Hesse,"""for his inspired writings which while growing in boldness and penetration exemplify the classical humanitarian ideals and high qualities of style""",for his inspired writings which while growing in boldness and penetration exemplify the classical humanitarian ideals and high qualities of style,Start,69,1870,1946,51.165691,10.451526,"51.165691, 10.451526",Europe
588,0,18985,Literature,Nov 1869,André Gide,Male,618,Deceased,Start,Start,France,Dec 1947,Feb 1951,Nov 1817,Feb 1951,André,Gide,"""for his comprehensive and artistically significant writings in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight""",for his comprehensive and artistically significant writings in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight,Start,78,1860,1947,46.227638,2.213749,"46.227638, 2.213749",Europe
589,0,25868,Literature,Sep 1888,T.S. Eliot,Male,619,Deceased,Start,Start,USA,Dec 1948,Jan 1965,Nov 1817,Jan 1965,T.S.,Eliot,"""for his outstanding pioneer contribution to present-day poetry""",for his outstanding pioneer contribution to present-day poetry,Start,60,1880,1948,37.09024,-95.712891,"37.09024, -95.712891",North America
590,0,29154,Literature,Sep 1897,William Faulkner,Male,620,Deceased,Start,Start,USA,Dec 1949,Jul 1962,Nov 1817,Jul 1962,William,Faulkner,"""for his powerful and artistically unique contribution to the modern American novel""",for his powerful and artistically unique contribution to the modern American novel,Start,52,1890,1949,37.09024,-95.712891,"37.09024, -95.712891",North America
591,0,19893,Literature,May 1872,Bertrand Russell,Male,621,Deceased,Start,Start,United Kingdom,Dec 1950,Feb 1970,Nov 1817,Feb 1970,Bertrand,Russell,"""in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought""",in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought,Start,78,1870,1950,55.378051,-3.435973,"55.378051, -3.435973",Europe
592,0,26837,Literature,May 1891,Pär Lagerkvist,Male,622,Deceased,Start,Start,Sweden,Dec 1951,Jul 1974,Nov 1817,Jul 1974,Pär,Lagerkvist,"""for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind""",for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind,Start,60,1890,1951,60.12816100000001,18.643501,"60.12816100000001, 18.643501",Europe
593,0,24787,Literature,Oct 1885,François Mauriac,Male,623,Deceased,Start,Start,France,Dec 1952,Sep 1970,Nov 1817,Sep 1970,François,Mauriac,"""for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life""",for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life,Start,67,1880,1952,46.227638,2.213749,"46.227638, 2.213749",Europe
594,0,20819,Literature,Nov 1874,Winston Churchill,Male,624,Deceased,Start,Start,United Kingdom,Dec 1953,Jan 1965,Nov 1817,Jan 1965,Winston,Churchill,"""for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values""",for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values,Start,79,1870,1953,55.378051,-3.435973,"55.378051, -3.435973",Europe
595,0,29818,Literature,Jul 1899,Ernest Hemingway,Male,625,Deceased,Start,Start,USA,Dec 1954,Jul 1961,Nov 1817,Jul 1961,Ernest,Hemingway,"""for his mastery of the art of narrative most recently demonstrated in <I>The Old Man and the Sea</I> and for the influence that he has exerted on contemporary style""",for his mastery of the art of narrative most recently demonstrated in 'The Old Man and the Sea' and for the influence that he has exerted on contemporary style,Start,55,1890,1954,37.09024,-95.712891,"37.09024, -95.712891",North America
596,0,30824,Literature,Apr 1902,Halldór Laxness,Male,626,Deceased,Start,Start,Iceland,Dec 1955,Feb 1998,Nov 1817,Feb 1998,Halldór,Laxness,"""for his vivid epic power which has renewed the great narrative art of Iceland""",for his vivid epic power which has renewed the great narrative art of Iceland,Start,53,1900,1955,64.963051,-19.020835,"64.963051, -19.020835",Europe
597,0,23400,Literature,Dec 1881,Juan Ramón Jiménez,Male,627,Deceased,Start,Start,Spain,Dec 1956,May 1958,Nov 1817,May 1958,Juan Ramón,Jiménez,"""for his lyrical poetry which in Spanish language constitutes an example of high spirit and artistical purity""",for his lyrical poetry which in Spanish language constitutes an example of high spirit and artistical purity,Start,75,1880,1956,40.46366700000001,-3.74922,"40.46366700000001, -3.74922",Europe
598,0,35040,Literature,Nov 1913,Albert Camus,Male,628,Deceased,Start,Start,French Algeria (now Algeria),Dec 1957,Jan 1960,Nov 1817,Jan 1960,Albert,Camus,"""for his important literary production which with clear-sighted earnestness illuminates the problems of the human conscience in our times""",for his important literary production which with clear-sighted earnestness illuminates the problems of the human conscience in our times,Start,44,1910,1957,28.033886,1.659626,"28.033886, 1.659626",Africa
599,0,26370,Literature,Feb 1890,Boris Pasternak,Male,629,Deceased,Start,Start,Russia,Dec 1958,May 1960,Nov 1817,May 1960,Boris,Pasternak,"""for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition""",for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition,Start,68,1890,1958,61.52401,105.318756,"61.52401, 105.318756",Asia
600,0,30578,Literature,Aug 1901,Salvatore Quasimodo,Male,630,Deceased,Start,Start,Italy,Dec 1959,Jun 1968,Nov 1817,Jun 1968,Salvatore,Quasimodo,"""for his lyrical poetry which with classical fire expresses the tragic experience of life in our own times""",for his lyrical poetry which with classical fire expresses the tragic experience of life in our own times,Start,58,1900,1959,41.87194,12.56738,"41.87194, 12.56738",Europe
601,0,25384,Literature,May 1887,Saint-John Perse,Male,631,Deceased,Start,Start,Guadeloupe Island,Dec 1960,Sep 1975,Nov 1817,Sep 1975,Saint-John,Perse,"""for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time""",for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time,Start,73,1880,1960,16.265,-61.55099999999999,"16.265, -61.55099999999999",North America
602,0,27343,Literature,Oct 1892,Ivo Andric,Male,633,Deceased,Start,Start,Bosnia (now Bosnia and Herzegovina),Dec 1961,Mar 1975,Nov 1817,Mar 1975,Ivo,Andric,"""for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country""",for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country,Start,69,1890,1961,43.915886,17.679076,"43.915886, 17.679076",Europe
603,0,30769,Literature,Feb 1902,John Steinbeck,Male,634,Deceased,Start,Start,USA,Dec 1962,Dec 1968,Nov 1817,Dec 1968,John,Steinbeck,"""for his realistic and imaginative writings combining as they do sympathetic humour and keen social perception""",for his realistic and imaginative writings combining as they do sympathetic humour and keen social perception,Start,60,1900,1962,37.09024,-95.712891,"37.09024, -95.712891",North America
604,0,30053,Literature,Mar 1900,Giorgos Seferis,Male,635,Deceased,Start,Start,Ottoman Empire (now Turkey),Dec 1963,Sep 1971,Nov 1817,Sep 1971,Giorgos,Seferis,"""for his eminent lyrical writing inspired by a deep feeling for the Hellenic world of culture""",for his eminent lyrical writing inspired by a deep feeling for the Hellenic world of culture,Start,63,1900,1963,38.963745,35.243322,"38.963745, 35.243322",Asia
605,0,31979,Literature,Jun 1905,Jean-Paul Sartre,Male,637,Deceased,Start,Start,France,Dec 1964,Apr 1980,Nov 1817,Apr 1980,Jean-Paul,Sartre,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age""",for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age,Start,59,1900,1964,46.227638,2.213749,"46.227638, 2.213749",Europe
606,0,31951,Literature,May 1905,Mikhail Sholokhov,Male,638,Deceased,Start,Start,Russia,Dec 1965,Feb 1984,Nov 1817,Feb 1984,Mikhail,Sholokhov,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people""",for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people,Start,60,1900,1965,61.52401,105.318756,"61.52401, 105.318756",Asia
607,0,25797,Literature,Jul 1888,Shmuel Agnon,Male,639,Deceased,Start,Start,Austria-Hungary (now Ukraine),Dec 1966,Feb 1970,Nov 1817,Feb 1970,Shmuel,Agnon,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",for his profoundly characteristic narrative art with motifs from the life of the Jewish people,Start,78,1880,1966,48.379433,31.16558,"48.379433, 31.16558",Asia
608,0,27038,Literature,Dec 1891,Nelly Sachs,Female,640,Deceased,Start,Start,Germany,Dec 1966,May 1970,Nov 1817,May 1970,Nelly,Sachs,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength""",for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength,Start,75,1890,1966,51.165691,10.451526,"51.165691, 10.451526",Europe
609,0,29908,Literature,Oct 1899,Miguel Angel Asturias,Male,641,Deceased,Start,Start,Guatemala,Dec 1967,Jun 1974,Nov 1817,Jun 1974,Miguel Angel,Asturias,"""for his vivid literary achievement deep-rooted in the national traits and traditions of Indian peoples of Latin America""",for his vivid literary achievement deep-rooted in the national traits and traditions of Indian peoples of Latin America,Start,68,1890,1967,15.783471,-90.230759,"15.783471, -90.230759",North America
610,0,29778,Literature,Jun 1899,Yasunari Kawabata,Male,642,Deceased,Start,Start,Japan,Dec 1968,Apr 1972,Nov 1817,Apr 1972,Yasunari,Kawabata,"""for his narrative mastery which with great sensibility expresses the essence of the Japanese mind""",for his narrative mastery which with great sensibility expresses the essence of the Japanese mind,Start,69,1890,1968,36.204824,138.252924,"36.204824, 138.252924",Asia
611,0,32275,Literature,Apr 1906,Samuel Beckett,Male,643,Deceased,Start,Start,Ireland,Dec 1969,Dec 1989,Nov 1817,Dec 1989,Samuel,Beckett,"""for his writing which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation""",for his writing which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation,Start,63,1900,1969,53.77975540000001,-7.3055309,"53.77975540000001, -7.3055309",Europe
612,0,36900,Literature,Dec 1918,Alexandr Solzhenitsyn,Male,644,Deceased,Start,Start,Russia,Dec 1970,Aug 2008,Nov 1817,Aug 2008,Alexandr,Solzhenitsyn,"""for the ethical force with which he has pursued the indispensable traditions of Russian literature""",for the ethical force with which he has pursued the indispensable traditions of Russian literature,Start,52,1910,1970,61.52401,105.318756,"61.52401, 105.318756",Asia
613,0,31635,Literature,Jul 1904,Pablo Neruda,Male,645,Deceased,Start,Start,Chile,Dec 1971,Sep 1973,Nov 1817,Sep 1973,Pablo,Neruda,"""for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams""",for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams,Start,67,1900,1971,-35.675147,-71.542969,"-35.675147, -71.542969",South America
